Title,First Author,Journal,Publication Year,DOI,Duplicates,Number
Statistical projection completion in X-ray CT using consistency conditions,"Xu, Jingyan (8709644600); Taguchi, Katsuyuki (7202952799); Tsui, Benjamin M.W. (7101814195)",IEEE Transactions on Medical Imaging,2010,10.1109/TMI.2010.2048335,TRUE,2
Statistical Projection Completion in X-ray CT Using Consistency Conditions,"Xu, JY; Taguchi, K; Tsui, BMW",IEEE TRANSACTIONS ON MEDICAL IMAGING,2010,10.1109/TMI.2010.2048335,TRUE,3
Statistical projection completion in X-ray CT using consistency conditions,"Xu, Jingyan (1); Taguchi, Katsuyuki (1); Tsui, Benjamin M.W. (1)",IEEE Transactions on Medical Imaging,2010,,TRUE,4
Statistical Validation of Synthetic Data for Lung Cancer Patients Generated by Using Generative Adversarial Networks,"Gonzalez-Abril, Luis (23667004700); Angulo, Cecilio (23090235000); Ortega, Juan Antonio (33867735500); Lopez-Guerra, José-Luis (25623687200)",Electronics (Switzerland),2022,10.3390/electronics11203277,TRUE,1
Statistical Validation of Synthetic Data for Lung Cancer Patients Generated by Using Generative Adversarial Networks,"Gonzalez-Abril, L; Angulo, C; Ortega, JA; Lopez-Guerra, JL",ELECTRONICS,2022,10.3390/electronics11203277,TRUE,2
Status of Synthetic Data Generation for Structured Health Data,El Emam K,JCO Clin Cancer Inform,2023,10.1200/CCI.23.00071,FALSE,1
Stepped-wedge cluster randomized controlled trial for intervention research: Design and analysis,"Chen, Ding-Geng (55536267800); Pan, Wei (36657454800); Kainz, Kirsten (16307479600)",Journal of the Society for Social Work and Research,2021,10.1086/714135,TRUE,1
Stepped-Wedge Cluster Randomized Controlled Trial for Intervention Research: Design and Analysis,"Chen, DG; Pan, W; Kainz, K",JOURNAL OF THE SOCIETY FOR SOCIAL WORK AND RESEARCH,2021,10.1086/714135,TRUE,2
Stream processing of health data record analytics in green cloud using apache spark with hazard prediction model,"Sai Pooja, K.Y. (57218701637); Udhayakumar, S. (57190392554); Umanandhini, D. (55578044900); Chokkalingam, S.P. (55327831700)",Journal of Green Engineering,2020,,FALSE,1
Street masking: a network-based geographic mask for easily protecting geoprivacy,Swanlund D,Int J Health Geogr,2020,10.1186/s12942-020-00219-z,TRUE,1
Street masking: A network-based geographic mask for easily protecting geoprivacy,"Swanlund, David (57191226728); Schuurman, Nadine (6602954500); Zandbergen, Paul (14049426300); Brussoni, Mariana (9636595500)",International Journal of Health Geographics,2020,10.1186/s12942-020-00219-z,TRUE,2
Street masking: a network-based geographic mask for easily protecting geoprivacy,"Swanlund, D; Schuurman, N; Zandbergen, P; Brussoni, M",INTERNATIONAL JOURNAL OF HEALTH GEOGRAPHICS,2020,10.1186/s12942-020-00219-z,TRUE,3
Strengthening the Learning Health System in Cardiovascular Disease Prevention: Time to Leverage Big Data and Digital Solutions,"Wagle, AA; Isakadze, N; Nasir, K; Martin, SS",CURRENT ATHEROSCLEROSIS REPORTS,2021,10.1007/s11883-021-00916-5,FALSE,1
Structure and Tracer Kinetics-Driven Dynamic PET Reconstruction,"Cui, Jianan (57195733866); Qin, Zhongya (57200526358); Chen, Shuhang (56477614000); Chen, Yunmei (57203833205); Liu, Huafeng (7409750199)",IEEE Transactions on Radiation and Plasma Medical Sciences,2020,10.1109/TRPMS.2019.2947860,TRUE,1
Structure and Tracer Kinetics-Driven Dynamic PET Reconstruction,"Cui, JN; Qin, ZY; Chen, SH; Chen, YM; Liu, HF",IEEE TRANSACTIONS ON RADIATION AND PLASMA MEDICAL SCIENCES,2020,10.1109/TRPMS.2019.2947860,TRUE,2
Structure and Tracer Kinetics-Driven Dynamic PET Reconstruction,"Cui, Jianan (1); Qin, Zhongya (1); Chen, Shuhang (2); Chen, Yunmei (2); Liu, Huafeng (1)",IEEE Transactions on Radiation and Plasma Medical Sciences,2020,,TRUE,3
SU‐FF‐J‐128: An Automatic Method to Delineate 18F‐FDG PET Tumor Volumes for Radiation Treatment Planning,"Teo, B‐k (36878302700); Seo, Y. (55115504200); Xia, P. (7101606466); Bacharach, S.L. (7005242913); Franc, B.L. (35576018900); Hasegawa, B.H. (7005698764)",Medical Physics,2007,10.1118/1.2760633,FALSE,1
Super-Resolution Whole-Brain 3D MR Spectroscopic Imaging for Mapping D-2-Hydroxyglutarate and Tumor Metabolism in Isocitrate Dehydrogenase 1-mutated Human Gliomas,Li X,Radiology,2020,10.1148/radiol.2020191529,TRUE,1
Super-Resolution Whole-Brain 3D MR Spectroscopic Imaging for Mapping D-2-Hydroxyglutarate and Tumor Metabolism in Isocitrate Dehydrogenase 1-mutated Human Gliomas,"Li, XQ; Strasser, B; Jafari-Khouzani, K; Thapa, B; Small, J; Cahill, DP; Dietrich, J; Batchelor, TT; Andronesi, OC",RADIOLOGY,2020,10.1148/radiol.2020191529,TRUE,2
Super-Resolution Whole-Brain 3D MR Spectroscopic Imaging for Mapping D-2-Hydroxyglutarate and Tumor Metabolism in Isocitrate Dehydrogenase 1–mutated Human Gliomas,"Li, Xianqi (57190585911); Strasser, Bernhard (56374930300); Jafari-Khouzani, Kourosh (55897391100); Thapa, Bijaya (55863152300); Small, Julia (57200579699); Cahill, Daniel P. (57204708663); Dietrich, Jorg (7102567611); Batchelor, Tracy T. (7005788235); Andronesi, Ovidiu C. (6506599452)",Radiology,2020,10.1148/radiol.2020191529,FALSE,1
Supervised and Unsupervised Approaches for the Real-Time Detection of Undesired Insulin Suspension Caused by Malfunctions,Idi E,J Diabetes Sci Technol,2024,10.1177/19322968241248402,TRUE,1
Supervised and Unsupervised Approaches for the Real-Time Detection of Undesired Insulin Suspension Caused by Malfunctions,"Idi, Elena (57892296400); Facchinetti, Andrea (16189396200); Sparacino, Giovanni (7004920463); Del Favero, Simone (55201657000)",Journal of Diabetes Science and Technology,2024,10.1177/19322968241248402,TRUE,2
Supervised and Unsupervised Approaches for the Real-Time Detection of Undesired Insulin Suspension Caused by Malfunctions,"Idi, E; Facchinetti, A; Sparacino, G; Del Favero, S",JOURNAL OF DIABETES SCIENCE AND TECHNOLOGY,2024,10.1177/19322968241248402,TRUE,3
SynSys: A Synthetic Data Generation System for Healthcare Applications,Dahmen J,Sensors (Basel),2019,10.3390/s19051181,TRUE,1
SynSys: A Synthetic Data Generation System for Healthcare Applications,"Dahmen, J; Cook, D",SENSORS,2019,10.3390/s19051181,TRUE,2
SynTEG: a framework for temporal structured electronic health data simulation,Zhang Z,J Am Med Inform Assoc,2021,10.1093/jamia/ocaa262,TRUE,1
SynTEG: A framework for temporal structured electronic health data simulation,"Zhang, Ziqi (57212394939); Yan, Chao (57201776358); Lasko, Thomas A (6507484673); Sun, Jimeng (9737233900); Malin, Bradley A. (6602093073)",Journal of the American Medical Informatics Association,2021,10.1093/jamia/ocaa262,TRUE,2
SynTEG: a framework for temporal structured electronic health data simulation,"Zhang, ZQ; Yan, C; Lasko, TA; Sun, JM; Malin, BA",JOURNAL OF THE AMERICAN MEDICAL INFORMATICS ASSOCIATION,2021,10.1093/jamia/ocaa262,TRUE,3
"Synthea: An approach, method, and software mechanism for generating synthetic patients and the synthetic electronic health care record",Walonoski J,J Am Med Inform Assoc,2018,10.1093/jamia/ocx079,TRUE,1
"Synthea: An approach, method, and software mechanism for generating synthetic patients and the synthetic electronic health care record","Walonoski, Jason (14049438700); Kramer, Mark (23025395300); Nichols, Joseph (57201077554); Quina, Andre (57201078676); Moesel, Chris (57201079586); Hall, Dylan (57201069699); Duffett, Carlton (57201076733); Dube, Kudakwashe (7004456496); Gallagher, Thomas (56591739500); McLachlan, Scott (57198310967)",Journal of the American Medical Informatics Association,2018,10.1093/jamia/ocx079,TRUE,2
"Synthea: An approach, method, and software mechanism for generating synthetic patients and the synthetic electronic health care record","Walonoski, J; Kramer, M; Nichols, J; Quina, A; Moesel, C; Hall, D; Duffett, C; Dube, K; Gallagher, T; McLachlan, S",JOURNAL OF THE AMERICAN MEDICAL INFORMATICS ASSOCIATION,2018,10.1093/jamia/ocx079,TRUE,3
Synthea™ Novel coronavirus (COVID-19) model and synthetic data set,Walonoski J,Intell Based Med,2020,10.1016/j.ibmed.2020.100007,TRUE,1
Synthea™ Novel coronavirus (COVID-19) model and synthetic data set,"Walonoski, Jason (14049438700); Klaus, Sybil (59115788900); Granger, Eldesia (57474503600); Hall, Dylan (57201069699); Gregorowicz, Andrew (6504647035); Neyarapally, George (57474513700); Watson, Abigail (57672637200); Eastman, Jeff (57474503700)",Intelligence-Based Medicine,2020,10.1016/j.ibmed.2020.100007,TRUE,2
Synthesize Extremely High-dimensional Longitudinal Electronic Health Records via Hierarchical Autoregressive Language Model,Theodorou B,Res Sq,2023,10.21203/rs.3.rs-2644725/v1,FALSE,1
Synthesizing Electronic Health Records for Predictive Models in Low-Middle-Income Countries (LMICs),Ghosheh GO,Biomedicines,2023,10.3390/biomedicines11061749,TRUE,1
Synthesizing Electronic Health Records for Predictive Models in Low-Middle-Income Countries (LMICs),"Ghosheh, Ghadeer O. (57221763439); Thwaites, C. Louise (13606172400); Zhu, Tingting (55969941800)",Biomedicines,2023,10.3390/biomedicines11061749,TRUE,2
Synthesizing Electronic Health Records for Predictive Models in Low-Middle-Income Countries (LMICs),"Ghosheh, GO; Thwaites, CL; Zhu, TT",BIOMEDICINES,2023,10.3390/biomedicines11061749,TRUE,3
Synthesizing electronic health records using improved generative adversarial networks,Baowaly MK,J Am Med Inform Assoc,2019,10.1093/jamia/ocy142,TRUE,1
Synthesizing electronic health records using improved generative adversarial networks,"Baowaly, Mrinal Kanti (24779215100); Lin, Chia-Ching (57205614912); Liu, Chao-Lin (25652653300); Chen, Kuan-Ta (35751273300)",Journal of the American Medical Informatics Association,2019,10.1093/jamia/ocy142,TRUE,2
Synthesizing electronic health records using improved generative adversarial networks,"Baowaly, MK; Lin, CC; Liu, CL; Chen, KT",JOURNAL OF THE AMERICAN MEDICAL INFORMATICS ASSOCIATION,2019,10.1093/jamia/ocy142,TRUE,3
Synthesizing Geocodes to Facilitate Access to Detailed Geographical Information in Large-Scale Administrative Data,"Drechsler, Jörg (25626326400); Hu, Jingchen (55962808900)",Journal of Survey Statistics and Methodology,2021,10.1093/jssam/smaa035,TRUE,1
SYNTHESIZING GEOCODES TO FACILITATE ACCESS TO DETAILED GEOGRAPHICAL INFORMATION IN LARGE-SCALE ADMINISTRATIVE DATA,"Drechsler, J; Hu, JC",JOURNAL OF SURVEY STATISTICS AND METHODOLOGY,2021,10.1093/jssam/smaa035,TRUE,2
Synthetic business microdata: An Australian example,"Chien, Chien-Hung (57188985250); Welsh, A.H. (7007130603); Moore, John D. (57219948487)",Journal of Privacy and Confidentiality,2020,10.29012/jpc.733,FALSE,1
Synthetic data & the future of Women's Health: A synergistic relationship,Delanerolle G,Int J Med Inform,2023,10.1016/j.ijmedinf.2023.105238,TRUE,1
Synthetic data & the future of Women's Health: A synergistic relationship,"Delanerolle, Gayathri (57221806524); Phiri, Peter (24778536400); Cavalini, Heitor (57607972700); Benfield, David (7003281917); Shetty, Ashish (55908750300); Bouchareb, Yassine (57215706196); Shi, Jian Qing (55326088300); Zemkoho, Alain (36449470900)",International Journal of Medical Informatics,2023,10.1016/j.ijmedinf.2023.105238,TRUE,2
Synthetic data & the future of Women's Health: A synergistic relationship,"Delanerolle, G; Phiri, P; Cavalini, H; Benfield, D; Shetty, A; Bouchareb, Y; Shi, JQ; Zemkoho, A",INTERNATIONAL JOURNAL OF MEDICAL INFORMATICS,2023,10.1016/j.ijmedinf.2023.105238,TRUE,3
Synthetic data & the future of Women's Health: A synergistic relationship,"Delanerolle, Gayathri (1); Phiri, Peter (1, 2); Cavalini, Heitor (1); Benfield, David (1, 3); Shetty, Ashish (4, 5); Bouchareb, Yassine (6); Shi, Jian Qing (1, 7); Zemkoho, Alain (1, 3, 8)",International Journal of Medical Informatics,2023,,TRUE,4
Synthetic data & the future of Women's Health: A synergistic relationship,"Delanerolle, Gayathri (1); Phiri, Peter (1, 2); Cavalini, Heitor (1); Benfield, David (1, 3); Shetty, Ashish (4, 5); Bouchareb, Yassine (6); Shi, Jian Qing (1, 7); Zemkoho, Alain (1, 3, 8)",International Journal of Medical Informatics,2023,,TRUE,5
Synthetic Data as a Proxy for Real-World Electronic Health Records in the Patient Length of Stay Prediction,"Bietsch, Dominik (58629544200); Stahlbock, Robert (55943641600); Voß, Stefan (55785313900)",Sustainability (Switzerland),2023,10.3390/su151813690,TRUE,1
Synthetic Data as a Proxy for Real-World Electronic Health Records in the Patient Length of Stay Prediction,"Bietsch, D; Stahlbock, R; Voss, S",SUSTAINABILITY,2023,10.3390/su151813690,TRUE,2
Synthetic data as an enabler for machine learning applications in medicine,Rajotte JF,iScience,2022,10.1016/j.isci.2022.105331,TRUE,1
Synthetic data as an enabler for machine learning applications in medicine,"Rajotte, Jean-Francois (58299675300); Bergen, Robert (57339680100); Buckeridge, David L. (6602840279); El Emam, Khaled (7004609665); Ng, Raymond (7102153783); Strome, Elissa (57940512900)",iScience,2022,10.1016/j.isci.2022.105331,TRUE,2
Synthetic data as an enabler for machine learning applications in medicine,"Rajotte, JF; Bergen, R; Buckeridge, DL; El Emam, K; Ng, R; Strome, E",ISCIENCE,2022,10.1016/j.isci.2022.105331,TRUE,3
Synthetic Data Generation by Artificial Intelligence to Accelerate Research and Precision Medicine in Hematology,D'Amico S,JCO Clin Cancer Inform,2023,10.1200/CCI.23.00021,FALSE,1
"Synthetic data generation for a longitudinal cohort study – evaluation, method extension and reproduction of published data analysis results","Kühnel, Lisa (57946603000); Schneider, Julian (58313636600); Perrar, Ines (57202081755); Adams, Tim (57503082300); Moazemi, Sobhan (57218763479); Prasser, Fabian (55295824400); Nöthlings, Ute (22135271000); Fröhlich, Holger (7005180387); Fluck, Juliane (6603558627)",Scientific Reports,2024,10.1038/s41598-024-62102-2,FALSE,1
Synthetic data generation for tabular health records: A review,"Hernandez, M; Epelde, G; Alberdi, A; Cilla, R; Rankin, D",NEUROCOMPUTING,2022,10.1016/j.neucom.2022.04.053,FALSE,1
Synthetic data generation for tabular health records: A systematic review,"Hernandez, Mikel (1); Epelde, Gorka (1, 2); Alberdi, Ane (3); Cilla, Rodrigo (1); Rankin, Debbie (4)",Neurocomputing,2022,,TRUE,1
Synthetic data generation for tabular health records: A systematic review,"Hernandez, Mikel (1); Epelde, Gorka (1, 2); Alberdi, Ane (3); Cilla, Rodrigo (1); Rankin, Debbie (4)",Neurocomputing,2022,,TRUE,2
Synthetic data generation: State of the art in health care domain,"Murtaza, Hajra (24437828100); Ahmed, Musharif (56547913500); Khan, Naurin Farooq (56599682100); Murtaza, Ghulam (57206299490); Zafar, Saad (16023339500); Bano, Ambreen (57215078446)",Computer Science Review,2023,10.1016/j.cosrev.2023.100546,TRUE,1
Synthetic data generation: State of the art in health care domain,"Murtaza, H; Ahmed, M; Khan, NF; Murtaza, G; Zafar, S; Bano, A",COMPUTER SCIENCE REVIEW,2023,10.1016/j.cosrev.2023.100546,TRUE,2
Synthetic data generation: State of the art in health care domain,"Murtaza, Hajra (1); Ahmed, Musharif (1); Khan, Naurin Farooq (1); Murtaza, Ghulam (2); Zafar, Saad (1); Bano, Ambreen (3)",Computer Science Review,2023,,TRUE,3
Synthetic data generation: State of the art in health care domain,"Murtaza, Hajra (1); Ahmed, Musharif (1); Khan, Naurin Farooq (1); Murtaza, Ghulam (2); Zafar, Saad (1); Bano, Ambreen (3)",Computer Science Review,2023,,TRUE,4
Synthetic data in cancer and cerebrovascular disease research: A novel approach to big data,Lun R,PLoS One,2024,10.1371/journal.pone.0295921,TRUE,1
Synthetic data in cancer and cerebrovascular disease research: A novel approach to big data,"Lun, Ronda (57204589722); Siegal, Deborah (16239914400); Ramsay, Tim (8278133500); Stotts, Grant (36605280000); Dowlatshahi, Dar (6602400834)",PLoS ONE,2024,10.1371/journal.pone.0295921,TRUE,2
Synthetic data in cancer and cerebrovascular disease research: A novel approach to big data,"Lun, RD; Siegal, D; Ramsay, T; Stotts, G; Dowlatshahi, D",PLOS ONE,2024,10.1371/journal.pone.0295921,TRUE,3
Synthetic data in medical research,"Kokosi, T; Harron, K",BMJ MEDICINE,2022,10.1136/bmjmed-2022-000167,FALSE,1
Synthetic electronic health records generated with variational graph autoencoders,Nikolentzos G,NPJ Digit Med,2023,10.1038/s41746-023-00822-x,TRUE,1
Synthetic electronic health records generated with variational graph autoencoders,"Nikolentzos, Giannis (57173279500); Vazirgiannis, Michalis (7004248278); Xypolopoulos, Christos (57201357025); Lingman, Markus (6504238326); Brandt, Erik G. (57993092900)",npj Digital Medicine,2023,10.1038/s41746-023-00822-x,TRUE,2
Synthetic electronic health records generated with variational graph autoencoders,"Nikolentzos, G; Vazirgiannis, M; Xypolopoulos, C; Lingman, M; Brandt, EG",NPJ DIGITAL MEDICINE,2023,10.1038/s41746-023-00822-x,TRUE,3
Synthetic electronic health records generated with variational graph autoencoders,"Nikolentzos, Giannis (1); Vazirgiannis, Michalis (1, 2); Xypolopoulos, Christos (1); Lingman, Markus (3, 4); Brandt, Erik G. (5)",npj Digital Medicine,2023,,TRUE,4
Synthetic electronic health records generated with variational graph autoencoders,"Nikolentzos, Giannis (1); Vazirgiannis, Michalis (1, 2); Xypolopoulos, Christos (1); Lingman, Markus (3, 4); Brandt, Erik G. (5)",npj Digital Medicine,2023,,TRUE,5
